person,event,offer_id,amount,reward,time,이상치여부
7a153a17d9754d3686c37684146fb681,offer viewed,3f207df678b143eea3cee63160fa8bed,,,336,이상치아님
7a153a17d9754d3686c37684146fb681,transaction,,47.63,,408,이상치
7a153a17d9754d3686c37684146fb681,offer received,5a8bc65990b245e5a138643cd4eb9837,,,504,이상치아님
7a153a17d9754d3686c37684146fb681,offer viewed,5a8bc65990b245e5a138643cd4eb9837,,,522,이상치아님
7a153a17d9754d3686c37684146fb681,offer received,4d5c57ea9a6940dd891ad53e9dbe8da0,,,576,이상치아님
7a153a17d9754d3686c37684146fb681,offer viewed,4d5c57ea9a6940dd891ad53e9dbe8da0,,,594,이상치아님
7a9c803dd43c4bafaabed460b7325961,offer received,3f207df678b143eea3cee63160fa8bed,,,0,이상치아님
7a9c803dd43c4bafaabed460b7325961,offer viewed,3f207df678b143eea3cee63160fa8bed,,,150,이상치아님
7a9c803dd43c4bafaabed460b7325961,offer received,5a8bc65990b245e5a138643cd4eb9837,,,168,이상치아님
7a9c803dd43c4bafaabed460b7325961,offer viewed,5a8bc65990b245e5a138643cd4eb9837,,,168,이상치아님
7a9c803dd43c4bafaabed460b7325961,transaction,,5.8100000000000005,,204,이상치아님
7a9c803dd43c4bafaabed460b7325961,offer received,ae264e3637204a6fb9bb56bc8210ddfd,,,336,이상치아님
7a9c803dd43c4bafaabed460b7325961,offer viewed,ae264e3637204a6fb9bb56bc8210ddfd,,,336,이상치아님
7a9c803dd43c4bafaabed460b7325961,transaction,,1.13,,360,이상치아님
7a9c803dd43c4bafaabed460b7325961,transaction,,3.17,,390,이상치아님
7a9c803dd43c4bafaabed460b7325961,transaction,,12.0,,402,이상치아님
7a9c803dd43c4bafaabed460b7325961,offer completed,ae264e3637204a6fb9bb56bc8210ddfd,,10.0,402,이상치아님
7a9c803dd43c4bafaabed460b7325961,offer received,0b1e1539f2cc45b7b9fa7c272da2e1d7,,,408,이상치아님
7a9c803dd43c4bafaabed460b7325961,transaction,,13.61,,468,이상치아님
7a9c803dd43c4bafaabed460b7325961,transaction,,2.4,,492,이상치아님
7a9c803dd43c4bafaabed460b7325961,transaction,,104.19,,498,이상치
7a9c803dd43c4bafaabed460b7325961,offer completed,0b1e1539f2cc45b7b9fa7c272da2e1d7,,5.0,498,이상치아님
7a9c803dd43c4bafaabed460b7325961,offer received,9b98b8c7a33c4b65b9aebfe6a799e6d9,,,504,이상치아님
7a9c803dd43c4bafaabed460b7325961,transaction,,5.16,,570,이상치아님
7a9c803dd43c4bafaabed460b7325961,offer completed,9b98b8c7a33c4b65b9aebfe6a799e6d9,,5.0,570,이상치아님
7c04f1c0d5764d878c4301062c245ecd,offer received,5a8bc65990b245e5a138643cd4eb9837,,,0,이상치아님
7c04f1c0d5764d878c4301062c245ecd,transaction,,17.76,,0,이상치아님
7c04f1c0d5764d878c4301062c245ecd,offer viewed,5a8bc65990b245e5a138643cd4eb9837,,,24,이상치아님
7c04f1c0d5764d878c4301062c245ecd,transaction,,19.12,,60,이상치아님
7c04f1c0d5764d878c4301062c245ecd,transaction,,13.82,,72,이상치아님
7c04f1c0d5764d878c4301062c245ecd,offer received,5a8bc65990b245e5a138643cd4eb9837,,,168,이상치아님
7c04f1c0d5764d878c4301062c245ecd,transaction,,265.94,,174,이상치
7c04f1c0d5764d878c4301062c245ecd,offer viewed,5a8bc65990b245e5a138643cd4eb9837,,,180,이상치아님
7c04f1c0d5764d878c4301062c245ecd,transaction,,27.13,,198,이상치아님
7c04f1c0d5764d878c4301062c245ecd,transaction,,7.59,,204,이상치아님
7c04f1c0d5764d878c4301062c245ecd,transaction,,15.83,,276,이상치아님
7c04f1c0d5764d878c4301062c245ecd,offer received,5a8bc65990b245e5a138643cd4eb9837,,,336,이상치아님
7c04f1c0d5764d878c4301062c245ecd,offer viewed,5a8bc65990b245e5a138643cd4eb9837,,,402,이상치아님
7c04f1c0d5764d878c4301062c245ecd,transaction,,16.76,,402,이상치아님
7c04f1c0d5764d878c4301062c245ecd,offer received,4d5c57ea9a6940dd891ad53e9dbe8da0,,,408,이상치아님
7c04f1c0d5764d878c4301062c245ecd,offer viewed,4d5c57ea9a6940dd891ad53e9dbe8da0,,,426,이상치아님
7c04f1c0d5764d878c4301062c245ecd,transaction,,5.23,,432,이상치아님
7c04f1c0d5764d878c4301062c245ecd,transaction,,9.93,,438,이상치아님
7c04f1c0d5764d878c4301062c245ecd,transaction,,4.5600000000000005,,450,이상치아님
7c04f1c0d5764d878c4301062c245ecd,transaction,,17.46,,492,이상치아님
7c04f1c0d5764d878c4301062c245ecd,offer completed,4d5c57ea9a6940dd891ad53e9dbe8da0,,10.0,492,이상치아님
7c04f1c0d5764d878c4301062c245ecd,transaction,,11.8,,498,이상치아님
7c04f1c0d5764d878c4301062c245ecd,offer received,f19421c1d4aa40978ebb69ca19b0e20d,,,504,이상치아님
7c04f1c0d5764d878c4301062c245ecd,offer viewed,f19421c1d4aa40978ebb69ca19b0e20d,,,504,이상치아님
7c04f1c0d5764d878c4301062c245ecd,transaction,,8.47,,546,이상치아님
7c04f1c0d5764d878c4301062c245ecd,offer completed,f19421c1d4aa40978ebb69ca19b0e20d,,5.0,546,이상치아님
7c04f1c0d5764d878c4301062c245ecd,transaction,,9.21,,558,이상치아님
7c04f1c0d5764d878c4301062c245ecd,offer received,f19421c1d4aa40978ebb69ca19b0e20d,,,576,이상치아님
7c04f1c0d5764d878c4301062c245ecd,offer viewed,f19421c1d4aa40978ebb69ca19b0e20d,,,600,이상치아님
7c04f1c0d5764d878c4301062c245ecd,transaction,,16.65,,606,이상치아님
7c04f1c0d5764d878c4301062c245ecd,offer completed,f19421c1d4aa40978ebb69ca19b0e20d,,5.0,606,이상치아님
7c04f1c0d5764d878c4301062c245ecd,transaction,,10.0,,612,이상치아님
7c04f1c0d5764d878c4301062c245ecd,transaction,,5.61,,666,이상치아님
7c04f1c0d5764d878c4301062c245ecd,transaction,,21.08,,714,이상치아님
7c8479d8241344f6a0c306621e191c75,offer received,5a8bc65990b245e5a138643cd4eb9837,,,0,이상치아님
7c8479d8241344f6a0c306621e191c75,offer viewed,5a8bc65990b245e5a138643cd4eb9837,,,6,이상치아님
7c8479d8241344f6a0c306621e191c75,offer received,fafdcd668e3743c1bb461111dcafc2a4,,,168,이상치아님
7c8479d8241344f6a0c306621e191c75,offer viewed,fafdcd668e3743c1bb461111dcafc2a4,,,270,이상치아님
7c8479d8241344f6a0c306621e191c75,transaction,,19.71,,330,이상치아님
7c8479d8241344f6a0c306621e191c75,offer completed,fafdcd668e3743c1bb461111dcafc2a4,,2.0,330,이상치아님
7c8479d8241344f6a0c306621e191c75,offer received,3f207df678b143eea3cee63160fa8bed,,,336,이상치아님
7c8479d8241344f6a0c306621e191c75,offer viewed,3f207df678b143eea3cee63160fa8bed,,,372,이상치아님
7c8479d8241344f6a0c306621e191c75,offer received,4d5c57ea9a6940dd891ad53e9dbe8da0,,,408,이상치아님
7c8479d8241344f6a0c306621e191c75,offer viewed,4d5c57ea9a6940dd891ad53e9dbe8da0,,,438,이상치아님
7c8479d8241344f6a0c306621e191c75,offer received,5a8bc65990b245e5a138643cd4eb9837,,,504,이상치아님
7c8479d8241344f6a0c306621e191c75,transaction,,6.66,,504,이상치아님
7c8479d8241344f6a0c306621e191c75,offer viewed,5a8bc65990b245e5a138643cd4eb9837,,,510,이상치아님
7c8479d8241344f6a0c306621e191c75,offer received,4d5c57ea9a6940dd891ad53e9dbe8da0,,,576,이상치아님
7c8479d8241344f6a0c306621e191c75,transaction,,462.4,,582,이상치
7c8479d8241344f6a0c306621e191c75,offer completed,4d5c57ea9a6940dd891ad53e9dbe8da0,,10.0,582,이상치아님
7c8479d8241344f6a0c306621e191c75,offer viewed,4d5c57ea9a6940dd891ad53e9dbe8da0,,,624,이상치아님
7d7f271652d244f78b97c73cd734c553,offer received,2298d6c36e964ae4a3e7e9706d1fb8c2,,,0,이상치아님
7d7f271652d244f78b97c73cd734c553,offer viewed,2298d6c36e964ae4a3e7e9706d1fb8c2,,,6,이상치아님
7d7f271652d244f78b97c73cd734c553,transaction,,15.51,,6,이상치아님
7d7f271652d244f78b97c73cd734c553,offer completed,2298d6c36e964ae4a3e7e9706d1fb8c2,,3.0,6,이상치아님
7d7f271652d244f78b97c73cd734c553,transaction,,22.54,,36,이상치아님
7d7f271652d244f78b97c73cd734c553,transaction,,23.59,,120,이상치아님
7d7f271652d244f78b97c73cd734c553,transaction,,37.26,,162,이상치아님
7d7f271652d244f78b97c73cd734c553,offer received,ae264e3637204a6fb9bb56bc8210ddfd,,,168,이상치아님
7d7f271652d244f78b97c73cd734c553,offer viewed,ae264e3637204a6fb9bb56bc8210ddfd,,,174,이상치아님
7d7f271652d244f78b97c73cd734c553,transaction,,17.68,,210,이상치아님
7d7f271652d244f78b97c73cd734c553,offer completed,ae264e3637204a6fb9bb56bc8210ddfd,,10.0,210,이상치아님
7d7f271652d244f78b97c73cd734c553,transaction,,783.17,,330,이상치
7d7f271652d244f78b97c73cd734c553,offer received,ae264e3637204a6fb9bb56bc8210ddfd,,,336,이상치아님
7d7f271652d244f78b97c73cd734c553,offer viewed,ae264e3637204a6fb9bb56bc8210ddfd,,,348,이상치아님
7d7f271652d244f78b97c73cd734c553,transaction,,23.53,,354,이상치아님
7d7f271652d244f78b97c73cd734c553,offer completed,ae264e3637204a6fb9bb56bc8210ddfd,,10.0,354,이상치아님
7d7f271652d244f78b97c73cd734c553,transaction,,30.14,,360,이상치아님
7d7f271652d244f78b97c73cd734c553,transaction,,27.74,,366,이상치아님
7d7f271652d244f78b97c73cd734c553,transaction,,40.55,,390,이상치아님
7d7f271652d244f78b97c73cd734c553,offer received,0b1e1539f2cc45b7b9fa7c272da2e1d7,,,408,이상치아님
7d7f271652d244f78b97c73cd734c553,transaction,,21.56,,420,이상치아님
7d7f271652d244f78b97c73cd734c553,offer completed,0b1e1539f2cc45b7b9fa7c272da2e1d7,,5.0,420,이상치아님
7d7f271652d244f78b97c73cd734c553,transaction,,21.59,,462,이상치아님
7d7f271652d244f78b97c73cd734c553,offer viewed,0b1e1539f2cc45b7b9fa7c272da2e1d7,,,468,이상치아님
7d7f271652d244f78b97c73cd734c553,transaction,,20.48,,480,이상치아님
7d7f271652d244f78b97c73cd734c553,offer received,f19421c1d4aa40978ebb69ca19b0e20d,,,504,이상치아님
7d7f271652d244f78b97c73cd734c553,offer viewed,f19421c1d4aa40978ebb69ca19b0e20d,,,504,이상치아님
7d7f271652d244f78b97c73cd734c553,offer received,3f207df678b143eea3cee63160fa8bed,,,576,이상치아님
7d7f271652d244f78b97c73cd734c553,offer viewed,3f207df678b143eea3cee63160fa8bed,,,582,이상치아님
7d7f271652d244f78b97c73cd734c553,transaction,,20.83,,630,이상치아님
7deb44388feb4a9ea7681464bf16b8dd,offer received,2298d6c36e964ae4a3e7e9706d1fb8c2,,,0,이상치아님
7deb44388feb4a9ea7681464bf16b8dd,transaction,,276.36,,12,이상치
7deb44388feb4a9ea7681464bf16b8dd,offer completed,2298d6c36e964ae4a3e7e9706d1fb8c2,,3.0,12,이상치아님
7deb44388feb4a9ea7681464bf16b8dd,offer viewed,2298d6c36e964ae4a3e7e9706d1fb8c2,,,18,이상치아님
7deb44388feb4a9ea7681464bf16b8dd,transaction,,5.84,,30,이상치아님
7deb44388feb4a9ea7681464bf16b8dd,transaction,,8.03,,78,이상치아님
7deb44388feb4a9ea7681464bf16b8dd,transaction,,11.12,,96,이상치아님
7deb44388feb4a9ea7681464bf16b8dd,transaction,,16.14,,120,이상치아님
7deb44388feb4a9ea7681464bf16b8dd,transaction,,5.99,,132,이상치아님
7deb44388feb4a9ea7681464bf16b8dd,offer received,2298d6c36e964ae4a3e7e9706d1fb8c2,,,168,이상치아님
7deb44388feb4a9ea7681464bf16b8dd,offer viewed,2298d6c36e964ae4a3e7e9706d1fb8c2,,,168,이상치아님
7deb44388feb4a9ea7681464bf16b8dd,transaction,,16.49,,174,이상치아님
7deb44388feb4a9ea7681464bf16b8dd,offer completed,2298d6c36e964ae4a3e7e9706d1fb8c2,,3.0,174,이상치아님
7deb44388feb4a9ea7681464bf16b8dd,transaction,,7.25,,216,이상치아님
7deb44388feb4a9ea7681464bf16b8dd,transaction,,4.29,,222,이상치아님
7deb44388feb4a9ea7681464bf16b8dd,transaction,,12.66,,234,이상치아님
7deb44388feb4a9ea7681464bf16b8dd,offer received,ae264e3637204a6fb9bb56bc8210ddfd,,,336,이상치아님
7deb44388feb4a9ea7681464bf16b8dd,offer viewed,ae264e3637204a6fb9bb56bc8210ddfd,,,348,이상치아님
7deb44388feb4a9ea7681464bf16b8dd,transaction,,14.34,,354,이상치아님
7deb44388feb4a9ea7681464bf16b8dd,offer completed,ae264e3637204a6fb9bb56bc8210ddfd,,10.0,354,이상치아님
7deb44388feb4a9ea7681464bf16b8dd,transaction,,18.7,,378,이상치아님
7deb44388feb4a9ea7681464bf16b8dd,offer received,3f207df678b143eea3cee63160fa8bed,,,408,이상치아님
7deb44388feb4a9ea7681464bf16b8dd,transaction,,8.06,,426,이상치아님
7deb44388feb4a9ea7681464bf16b8dd,offer viewed,3f207df678b143eea3cee63160fa8bed,,,462,이상치아님
7deb44388feb4a9ea7681464bf16b8dd,transaction,,3.2800000000000002,,462,이상치아님
7deb44388feb4a9ea7681464bf16b8dd,transaction,,13.28,,474,이상치아님
7deb44388feb4a9ea7681464bf16b8dd,offer received,4d5c57ea9a6940dd891ad53e9dbe8da0,,,504,이상치아님
7deb44388feb4a9ea7681464bf16b8dd,offer viewed,4d5c57ea9a6940dd891ad53e9dbe8da0,,,522,이상치아님
7deb44388feb4a9ea7681464bf16b8dd,transaction,,7.35,,570,이상치아님
7deb44388feb4a9ea7681464bf16b8dd,transaction,,7.22,,636,이상치아님
7f0df9ea520a40e2ad30d0c4f6f30161,offer received,f19421c1d4aa40978ebb69ca19b0e20d,,,0,이상치아님
7f0df9ea520a40e2ad30d0c4f6f30161,offer viewed,f19421c1d4aa40978ebb69ca19b0e20d,,,0,이상치아님
7f0df9ea520a40e2ad30d0c4f6f30161,transaction,,7.61,,12,이상치아님
7f0df9ea520a40e2ad30d0c4f6f30161,offer completed,f19421c1d4aa40978ebb69ca19b0e20d,,5.0,12,이상치아님
7f0df9ea520a40e2ad30d0c4f6f30161,transaction,,505.06,,42,이상치
7f0df9ea520a40e2ad30d0c4f6f30161,transaction,,12.09,,48,이상치아님
7f0df9ea520a40e2ad30d0c4f6f30161,transaction,,12.38,,78,이상치아님
7f0df9ea520a40e2ad30d0c4f6f30161,transaction,,17.13,,102,이상치아님
7f0df9ea520a40e2ad30d0c4f6f30161,offer received,5a8bc65990b245e5a138643cd4eb9837,,,168,이상치아님
7f0df9ea520a40e2ad30d0c4f6f30161,offer viewed,5a8bc65990b245e5a138643cd4eb9837,,,186,이상치아님
7f0df9ea520a40e2ad30d0c4f6f30161,transaction,,12.99,,204,이상치아님
7f0df9ea520a40e2ad30d0c4f6f30161,transaction,,21.26,,222,이상치아님
7f0df9ea520a40e2ad30d0c4f6f30161,transaction,,9.32,,240,이상치아님
7f0df9ea520a40e2ad30d0c4f6f30161,transaction,,14.68,,264,이상치아님
7f0df9ea520a40e2ad30d0c4f6f30161,offer received,f19421c1d4aa40978ebb69ca19b0e20d,,,336,이상치아님
7f0df9ea520a40e2ad30d0c4f6f30161,transaction,,11.88,,354,이상치아님
7f0df9ea520a40e2ad30d0c4f6f30161,offer completed,f19421c1d4aa40978ebb69ca19b0e20d,,5.0,354,이상치아님
7f0df9ea520a40e2ad30d0c4f6f30161,offer viewed,f19421c1d4aa40978ebb69ca19b0e20d,,,366,이상치아님
7f0df9ea520a40e2ad30d0c4f6f30161,transaction,,8.45,,444,이상치아님
7f0df9ea520a40e2ad30d0c4f6f30161,offer received,9b98b8c7a33c4b65b9aebfe6a799e6d9,,,504,이상치아님
7f0df9ea520a40e2ad30d0c4f6f30161,transaction,,14.05,,540,이상치아님
7f0df9ea520a40e2ad30d0c4f6f30161,offer completed,9b98b8c7a33c4b65b9aebfe6a799e6d9,,5.0,540,이상치아님
7f0df9ea520a40e2ad30d0c4f6f30161,offer received,9b98b8c7a33c4b65b9aebfe6a799e6d9,,,576,이상치아님
7f0df9ea520a40e2ad30d0c4f6f30161,transaction,,19.48,,684,이상치아님
7f0df9ea520a40e2ad30d0c4f6f30161,offer completed,9b98b8c7a33c4b65b9aebfe6a799e6d9,,5.0,684,이상치아님
7f5d06ea8470483084f4b838227a6c7e,offer received,5a8bc65990b245e5a138643cd4eb9837,,,0,이상치아님
7f5d06ea8470483084f4b838227a6c7e,offer viewed,5a8bc65990b245e5a138643cd4eb9837,,,6,이상치아님
7f5d06ea8470483084f4b838227a6c7e,transaction,,17.47,,18,이상치아님
7f5d06ea8470483084f4b838227a6c7e,transaction,,11.57,,36,이상치아님
7f5d06ea8470483084f4b838227a6c7e,offer received,2906b810c7d4411798c6938adc9daaa5,,,168,이상치아님
7f5d06ea8470483084f4b838227a6c7e,transaction,,440.03,,252,이상치
7f5d06ea8470483084f4b838227a6c7e,offer completed,2906b810c7d4411798c6938adc9daaa5,,2.0,252,이상치아님
7f5d06ea8470483084f4b838227a6c7e,offer received,4d5c57ea9a6940dd891ad53e9dbe8da0,,,336,이상치아님
7f5d06ea8470483084f4b838227a6c7e,offer viewed,4d5c57ea9a6940dd891ad53e9dbe8da0,,,342,이상치아님
7f5d06ea8470483084f4b838227a6c7e,transaction,,27.45,,342,이상치아님
7f5d06ea8470483084f4b838227a6c7e,offer completed,4d5c57ea9a6940dd891ad53e9dbe8da0,,10.0,342,이상치아님
7f5d06ea8470483084f4b838227a6c7e,offer received,ae264e3637204a6fb9bb56bc8210ddfd,,,408,이상치아님
7f5d06ea8470483084f4b838227a6c7e,offer viewed,ae264e3637204a6fb9bb56bc8210ddfd,,,426,이상치아님
7f5d06ea8470483084f4b838227a6c7e,transaction,,15.94,,426,이상치아님
7f5d06ea8470483084f4b838227a6c7e,offer completed,ae264e3637204a6fb9bb56bc8210ddfd,,10.0,426,이상치아님
7f5d06ea8470483084f4b838227a6c7e,offer received,0b1e1539f2cc45b7b9fa7c272da2e1d7,,,576,이상치아님
7f5d06ea8470483084f4b838227a6c7e,transaction,,24.34,,576,이상치아님
7f5d06ea8470483084f4b838227a6c7e,offer completed,0b1e1539f2cc45b7b9fa7c272da2e1d7,,5.0,576,이상치아님
7f5d06ea8470483084f4b838227a6c7e,transaction,,20.03,,630,이상치아님
800bd6ddc21449118a2c4b95a332c42b,offer received,f19421c1d4aa40978ebb69ca19b0e20d,,,0,이상치아님
800bd6ddc21449118a2c4b95a332c42b,offer viewed,f19421c1d4aa40978ebb69ca19b0e20d,,,24,이상치아님
800bd6ddc21449118a2c4b95a332c42b,transaction,,7.26,,30,이상치아님
800bd6ddc21449118a2c4b95a332c42b,offer completed,f19421c1d4aa40978ebb69ca19b0e20d,,5.0,30,이상치아님
800bd6ddc21449118a2c4b95a332c42b,transaction,,10.82,,54,이상치아님
800bd6ddc21449118a2c4b95a332c42b,transaction,,10.35,,84,이상치아님
800bd6ddc21449118a2c4b95a332c42b,transaction,,21.53,,90,이상치아님
800bd6ddc21449118a2c4b95a332c42b,offer received,2906b810c7d4411798c6938adc9daaa5,,,168,이상치아님
800bd6ddc21449118a2c4b95a332c42b,offer viewed,2906b810c7d4411798c6938adc9daaa5,,,198,이상치아님
800bd6ddc21449118a2c4b95a332c42b,transaction,,15.05,,216,이상치아님
800bd6ddc21449118a2c4b95a332c42b,offer completed,2906b810c7d4411798c6938adc9daaa5,,2.0,216,이상치아님
800bd6ddc21449118a2c4b95a332c42b,transaction,,6.46,,222,이상치아님
800bd6ddc21449118a2c4b95a332c42b,transaction,,10.02,,234,이상치아님
800bd6ddc21449118a2c4b95a332c42b,transaction,,17.17,,240,이상치아님
800bd6ddc21449118a2c4b95a332c42b,transaction,,14.33,,300,이상치아님
800bd6ddc21449118a2c4b95a332c42b,transaction,,15.13,,318,이상치아님
800bd6ddc21449118a2c4b95a332c42b,offer received,0b1e1539f2cc45b7b9fa7c272da2e1d7,,,336,이상치아님
800bd6ddc21449118a2c4b95a332c42b,offer received,fafdcd668e3743c1bb461111dcafc2a4,,,408,이상치아님
800bd6ddc21449118a2c4b95a332c42b,offer viewed,fafdcd668e3743c1bb461111dcafc2a4,,,438,이상치아님
800bd6ddc21449118a2c4b95a332c42b,transaction,,10.73,,462,이상치아님
800bd6ddc21449118a2c4b95a332c42b,offer completed,fafdcd668e3743c1bb461111dcafc2a4,,2.0,462,이상치아님
800bd6ddc21449118a2c4b95a332c42b,offer received,ae264e3637204a6fb9bb56bc8210ddfd,,,504,이상치아님
800bd6ddc21449118a2c4b95a332c42b,offer received,2906b810c7d4411798c6938adc9daaa5,,,576,이상치아님
800bd6ddc21449118a2c4b95a332c42b,transaction,,10.74,,600,이상치아님
800bd6ddc21449118a2c4b95a332c42b,offer completed,ae264e3637204a6fb9bb56bc8210ddfd,,10.0,600,이상치아님
800bd6ddc21449118a2c4b95a332c42b,offer completed,2906b810c7d4411798c6938adc9daaa5,,2.0,600,이상치아님
800bd6ddc21449118a2c4b95a332c42b,transaction,,286.81,,702,이상치
80837e7715e14c8dbb9fafeb02575ab7,offer received,f19421c1d4aa40978ebb69ca19b0e20d,,,168,이상치아님
80837e7715e14c8dbb9fafeb02575ab7,offer viewed,f19421c1d4aa40978ebb69ca19b0e20d,,,168,이상치아님
80837e7715e14c8dbb9fafeb02575ab7,transaction,,23.35,,168,이상치아님
80837e7715e14c8dbb9fafeb02575ab7,offer completed,f19421c1d4aa40978ebb69ca19b0e20d,,5.0,168,이상치아님
80837e7715e14c8dbb9fafeb02575ab7,transaction,,18.07,,204,이상치아님
80837e7715e14c8dbb9fafeb02575ab7,transaction,,7.6,,246,이상치아님
80837e7715e14c8dbb9fafeb02575ab7,transaction,,14.18,,270,이상치아님
80837e7715e14c8dbb9fafeb02575ab7,offer received,f19421c1d4aa40978ebb69ca19b0e20d,,,336,이상치아님
80837e7715e14c8dbb9fafeb02575ab7,offer viewed,f19421c1d4aa40978ebb69ca19b0e20d,,,354,이상치아님
80837e7715e14c8dbb9fafeb02575ab7,transaction,,11.22,,360,이상치아님
80837e7715e14c8dbb9fafeb02575ab7,offer completed,f19421c1d4aa40978ebb69ca19b0e20d,,5.0,360,이상치아님
80837e7715e14c8dbb9fafeb02575ab7,transaction,,19.4,,366,이상치아님
80837e7715e14c8dbb9fafeb02575ab7,transaction,,20.57,,396,이상치아님
80837e7715e14c8dbb9fafeb02575ab7,offer received,2298d6c36e964ae4a3e7e9706d1fb8c2,,,408,이상치아님
80837e7715e14c8dbb9fafeb02575ab7,transaction,,424.62,,408,이상치
80837e7715e14c8dbb9fafeb02575ab7,offer completed,2298d6c36e964ae4a3e7e9706d1fb8c2,,3.0,408,이상치아님
80837e7715e14c8dbb9fafeb02575ab7,transaction,,23.78,,432,이상치아님
80837e7715e14c8dbb9fafeb02575ab7,offer viewed,2298d6c36e964ae4a3e7e9706d1fb8c2,,,492,이상치아님
80837e7715e14c8dbb9fafeb02575ab7,transaction,,21.16,,498,이상치아님
80837e7715e14c8dbb9fafeb02575ab7,offer received,2298d6c36e964ae4a3e7e9706d1fb8c2,,,504,이상치아님
80837e7715e14c8dbb9fafeb02575ab7,transaction,,13.09,,510,이상치아님
80837e7715e14c8dbb9fafeb02575ab7,offer completed,2298d6c36e964ae4a3e7e9706d1fb8c2,,3.0,510,이상치아님
80837e7715e14c8dbb9fafeb02575ab7,transaction,,7.4,,528,이상치아님
80837e7715e14c8dbb9fafeb02575ab7,offer viewed,2298d6c36e964ae4a3e7e9706d1fb8c2,,,540,이상치아님
80837e7715e14c8dbb9fafeb02575ab7,transaction,,10.47,,546,이상치아님
80837e7715e14c8dbb9fafeb02575ab7,transaction,,8.67,,570,이상치아님
80837e7715e14c8dbb9fafeb02575ab7,offer received,ae264e3637204a6fb9bb56bc8210ddfd,,,576,이상치아님
80837e7715e14c8dbb9fafeb02575ab7,transaction,,11.4,,582,이상치아님
80837e7715e14c8dbb9fafeb02575ab7,offer completed,ae264e3637204a6fb9bb56bc8210ddfd,,10.0,582,이상치아님
80837e7715e14c8dbb9fafeb02575ab7,transaction,,15.32,,588,이상치아님
80837e7715e14c8dbb9fafeb02575ab7,transaction,,11.8,,600,이상치아님
80837e7715e14c8dbb9fafeb02575ab7,transaction,,14.05,,672,이상치아님
80837e7715e14c8dbb9fafeb02575ab7,offer viewed,ae264e3637204a6fb9bb56bc8210ddfd,,,678,이상치아님
